date,ndci,ndvi,evi,ndwi,fai,nrfi,b1,b2,b3,b4,b5,b6,b7,density_mean,density_lower,density_upper,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2022-08-31,-0.0528046041727066,-0.0086433673277497,0.0266475118696689,0.0698353499174118,0.0182208209521731,-0.0150458719581365,6710.0,6595.0,7686.0,6915.0,5734.0,4448.0,2764.0,31616666.666666668,29924987.448322427,33308345.88501091,27.47,7.058,5.592,4.272,0.0759,0.0847,0.684,363.045,42.781,0.01274,28600000.0
2022-09-01,0.0542099177837371,-0.0165366623550653,0.1396206468343734,0.0612794607877731,0.0101013365218117,-0.0575643628835678,1629.0,1576.0,1640.0,1828.0,1394.0,1229.0,1196.0,31116666.666666668,30683048.196375355,31550285.13695798,26.36,7.231,6.934,4.239,0.0568,0.0815,0.734,350.121,48.029,0.01331,30700000.0
2022-09-02,-0.013562386855483,-0.0611141175031662,0.1709013879299163,0.1210849210619926,-0.0028266695499726,-0.0530888028442859,1962.0,1736.0,2242.0,2182.0,1361.0,1435.0,1118.0,34350000.0,32935944.555542465,35764055.44445754,26.46,7.426,7.513,4.606,0.0317,0.0895,0.857,351.032,79.096,0.01149,31200000.0
2022-09-03,0.0066430182196199,-0.0020626531913876,0.0236861575394868,0.0460810810327529,0.0147340272133812,-0.001990113640204,7773.0,7741.0,7701.0,7804.0,7059.0,5849.0,2994.0,37483333.333333336,36487241.01275702,38479425.65390965,25.5,7.674,7.938,5.834,0.025,0.1208,0.87,338.987,74.68,0.02247,37700000.0
2022-09-04,0.0051167551428079,-0.0090021798387169,0.0810995399951934,0.0167217571288347,9.85230067293328e-05,-0.007272049318999,5324.0,5229.0,5347.0,5402.0,5057.0,4821.0,3346.0,35250000.0,33941293.25923134,36558706.74076866,25.38,7.499,7.844,6.777,0.025,0.1161,0.918,327.736,98.669,0.02071,34000000.0
2022-09-05,-0.0003757985832635,-0.0046912641264498,0.0411111116409301,0.0638297870755195,0.0189127394469479,-0.0035211266949772,7924.0,7850.0,7986.0,7980.0,6908.0,5426.0,2769.0,37700000.0,36170864.9939699,39229135.0060301,25.11,7.274,7.631,6.855,0.025,0.1593,1.095,317.955,135.32,0.02234,38200000.0
2022-09-06,,,,,,,,,,,,,,,,,24.54,7.213,7.573,3.756,0.025,0.13,1.026,328.302,143.839,0.01265,35700000.0
2022-09-07,0.205171450972557,-0.0844976678490638,-1.1482820510864258,0.4843581318855285,0.0618647222319495,-0.1361950188875198,815.0,688.0,707.0,1072.0,239.0,300.0,45.0,29733333.33333333,25139326.72568559,34327339.940981075,25.5,7.535,7.53,3.177,0.025,0.0924,1.097,417.704,54.028,0.00844,24900000.0
2022-09-08,0.0162825118750333,-0.0176662020385265,0.0864815637469291,0.0925542935729026,0.0193188460905443,-0.046602789312601,2189.0,2113.0,2326.0,2403.0,1755.0,1766.0,1272.0,30150000.0,23956534.38964365,36343465.610356346,25.84,7.625,7.275,3.492,0.0261,0.0872,1.069,421.305,46.329,0.01234,27000000.0
2022-09-09,0.1038552299141883,-0.2876712381839752,1.5597147941589355,0.3815090358257293,-0.1373917000018958,-0.0884406492114067,1175.0,650.0,1139.0,1403.0,291.0,259.0,120.0,27383333.33333333,26696090.0155937,28070576.651072964,26.46,8.054,9.184,4.171,0.025,0.0826,1.133,421.207,50.891,0.01888,28500000.0
2022-09-10,,,,,,,,,,,,,,,,,26.05,8.098,9.371,4.499,0.025,0.0726,0.952,421.064,37.13,0.0218,29200000.0
2022-09-11,0.1692933440208435,-0.2076984792947769,0.5809780359268188,0.4215827286243438,-0.0576705132911321,-0.2086179703474044,753.0,494.0,817.0,1150.0,201.0,127.0,69.0,36333333.333333336,27997967.479868285,44668699.18679839,26.11,8.149,10.638,4.625,0.025,0.052,0.908,419.264,28.733,0.02168,27900000.0
2022-09-12,0.1337235420942306,-0.259112000465393,1.0235601663589478,0.324644535779953,-0.1195626997730114,-0.1398822963237762,950.0,559.0,962.0,1259.0,285.0,156.0,90.0,31866666.666666668,28385926.41334252,35347406.91999082,26.21,7.715,9.462,4.895,0.025,0.0663,0.86,419.164,32.505,0.02325,30100000.0
2022-09-13,0.0173972751945257,-0.0111831165850162,0.1698902249336242,0.2492392361164093,0.0689649243914192,-0.0041231289505958,8816.0,8621.0,8585.0,8889.0,5181.0,1906.0,1039.0,32900000.0,31689657.01830707,34110342.98169293,26.96,7.329,10.899,4.471,0.025,0.0707,0.822,414.897,33.868,0.01981,33000000.0
2022-09-14,-0.0695524737238884,0.0014320403570309,-0.0038325667846947,0.1030793488025665,0.0357597616773498,-0.0144410990178585,8019.0,8042.0,9488.0,8254.0,6539.0,3257.0,1617.0,35666666.666666664,34580481.579103574,36752851.75422976,25.26,7.093,7.827,5.306,0.025,0.1259,0.885,397.158,66.356,0.02548,37400000.0
2022-09-15,0.0198939815163612,0.0024476808030158,-0.0544365830719471,0.0628690049052238,0.0233714840303363,-0.001592356711626,8151.0,8191.0,7858.0,8177.0,7222.0,5572.0,3221.0,43233333.333333336,40550845.00261418,45915821.664052494,24.51,6.925,8.001,5.977,0.025,0.1676,0.941,395.492,104.28,0.02666,38000000.0
2022-09-16,-0.0468102730810642,-0.00614456506446,0.0213575642555952,0.0371924899518489,0.0090188186417004,-0.0108731463551521,4503.0,4448.0,5054.0,4602.0,4129.0,4091.0,3011.0,52000000.0,44672814.96525894,59327185.03474106,23.92,6.666,6.845,6.097,0.025,0.205,0.775,401.14,136.219,0.01491,41900000.0
2022-09-17,0.1160337552428245,-0.0916628316044807,0.3739195764064789,0.3208305537700653,0.0232738239031337,-0.1450216472148895,1185.0,986.0,1257.0,1587.0,507.0,313.0,166.0,59250000.0,41251638.98572984,77248361.01427016,25.44,6.443,,6.452,0.0352,0.2077,2.991,407.213,92.848,0.00018,72100000.0
2022-09-18,0.007074593566358,-0.0326982475817203,0.2918198406696319,0.0245432239025831,-0.0128622034830884,-0.0057015367783606,4011.0,3757.0,4000.0,4057.0,3577.0,3674.0,2866.0,37383333.333333336,23499907.76501227,51266758.9016544,24.84,7.659,7.471,6.58,0.025,0.1295,1.676,403.496,80.625,0.00745,43600000.0
2022-09-19,,,,,,,,,,,,,,,,,25.26,7.448,7.04,3.941,0.1217,0.087,0.935,399.048,70.662,0.00689,25000000.0
2022-09-20,0.0484998859465122,-0.0393700785934925,0.5608429908752441,0.0558615252375602,-0.0071631866171133,-0.0324300304055213,2178.0,2013.0,2109.0,2324.0,1800.0,1839.0,1408.0,37900000.0,25837442.745898537,36762557.25410147,,,,,,,,,,,
2022-09-21,0.0329543277621269,-0.0024154589045792,-0.6190476417541504,0.0266755912452936,0.0078557445526405,0.0032543002162128,5395.0,5369.0,5018.0,5360.0,5090.0,4814.0,3336.0,37383333.333333336,27805179.222139586,46961487.44452709,23.98,7.886,8.848,3.423,0.0753,0.097,1.132,405.557,,0.01044,31000000.0
2022-09-22,0.0686665102839469,-0.080061987042427,1.3489991426467896,0.0896298587322235,-0.0254773086971755,-0.0432395339012146,2091.0,1781.0,1987.0,2280.0,1488.0,1647.0,1418.0,28050000.0,24173112.07280892,31926887.92719109,23.6,8.233,10.266,4.543,0.0769,0.0747,1.002,405.084,56.792,0.01549,28600000.0
2022-09-23,-0.0324467606842517,0.0328480787575244,-0.1534972935914993,0.0913034901022911,0.0531370898409513,-0.0105966590344905,5182.0,5534.0,5648.0,5293.0,4608.0,3799.0,2711.0,19150000.0,17744118.354910344,20555881.645089656,23.95,8.214,10.618,4.714,0.025,0.061,0.946,405.137,33.574,0.00837,22600000.0
2022-09-24,0.0850077271461486,0.0983566343784332,-19.278846740722656,0.0382564328610897,0.0759558845205322,-0.0679513216018676,1838.0,2239.0,1776.0,2106.0,2074.0,1873.0,1624.0,20116666.666666668,19295309.47004364,20938023.8632897,23.49,8.258,9.319,3.763,0.025,0.0675,0.845,402.432,34.004,0.01206,18600000.0
2022-09-25,-0.0295296348631382,0.0466799549758434,-0.2555415034294128,0.0187870133668184,0.0364737083119398,-0.0062329140491783,4544.0,4989.0,4881.0,4601.0,4805.0,3955.0,3074.0,20750000.0,19028804.523981467,22471195.476018533,23.03,8.228,9.415,3.926,0.025,0.0692,0.909,402.479,35.784,0.01331,19500000.0
2022-09-26,0.0120787536725401,0.0024598804302513,-0.0622222237288951,0.0533571280539035,0.0201893717793574,0.0081089083105325,8516.0,8558.0,8179.0,8379.0,7691.0,5784.0,3421.0,20466666.666666668,19003725.094202325,21929608.23913101,22.77,8.21,10.19,4.063,0.025,0.0608,0.82,398.433,28.937,0.01333,18600000.0
2022-09-27,0.0653202906250953,-0.3342366814613342,1.227197289466858,0.3461187183856964,-0.1863259186687745,-0.0666666701436042,1477.0,737.0,1481.0,1688.0,358.0,339.0,159.0,22550000.0,21140479.70335058,23959520.29664942,22.21,8.116,7.613,4.096,0.025,0.0529,0.845,393.635,24.739,0.01287,22400000.0
2022-09-28,0.0075082373805344,-0.0055835926905274,0.0753513947129249,0.0780513361096382,0.022959666729786,0.0020865658298134,9365.0,9261.0,9187.0,9326.0,7920.0,6253.0,4182.0,22450000.0,21380347.47074887,23519652.52925113,22.66,8.155,6.027,3.744,0.025,0.0541,0.775,391.991,25.994,0.01039,21300000.0
2022-09-29,,,,,,,,,,,,,,,,,22.21,7.929,0.955,3.905,0.025,0.0632,0.437,394.035,32.915,0.00966,28000000.0
2022-09-30,-0.0232396814972162,0.0085316570475697,-0.0430721789598465,0.0357867553830146,0.0181675832971054,-0.010043041780591,5520.0,5615.0,5900.0,5632.0,5227.0,5278.0,4009.0,25950000.0,24460099.153187256,27439900.846812744,23.26,8.017,2.072,4.052,0.025,0.0508,0.544,397.099,48.876,0.00873,27100000.0
2022-10-01,0.0070194983854889,-0.0010372248943895,0.0074331020005047,0.0048690005205571,0.0010790191814632,-0.0198600776493549,4343.0,4334.0,4456.0,4519.0,4292.0,3858.0,2682.0,26666666.666666668,21343864.129990667,31989469.20334267,23.89,7.751,0.045,3.76,0.025,0.055,0.576,393.39,25.725,0.007,27100000.0
2022-10-02,,,,,,,,,,,,,,,,,24.9,7.907,9.079,3.154,0.025,0.0486,0.88,378.384,19.785,0.00761,16800000.0
2022-10-03,,,,,,,,,,,,,,,,,25.5,8.078,9.405,3.739,0.025,0.0511,0.932,392.201,25.959,0.00891,19600000.0
2022-10-04,-0.0056875208392739,-0.0024827898014336,0.0200109146535396,0.0908978730440139,0.0292034639693023,-0.0018540367018431,8883.0,8839.0,9018.0,8916.0,7366.0,5631.0,3231.0,25350000.0,22893214.72923117,27806785.27076883,27.02,8.163,10.713,3.513,0.025,0.0551,0.598,390.376,25.0,0.0119,19900000.0
2022-10-05,0.021330339834094,0.0018043025629594,-0.0336090996861457,0.0227417647838592,0.0092353028262846,-0.0059433309361338,7192.0,7218.0,6974.0,7278.0,6897.0,5898.0,4194.0,28566666.666666668,26481519.78668169,30651813.54665165,23.83,7.583,7.378,4.408,0.025,0.0884,1.036,395.163,53.363,0.0133,23300000.0
2022-10-06,0.0167277846485376,0.004089274443686,-0.0807550102472305,0.0779646709561348,0.0294641134197597,-0.0006427053012885,10107.0,10190.0,9787.0,10120.0,8716.0,6609.0,4350.0,30733333.33333333,29631928.8158598,31834737.850806866,21.03,7.34,7.543,4.743,0.0518,0.0999,0.972,390.832,68.922,0.01115,32800000.0
2022-10-07,0.0236692503094673,-0.0134548153728246,0.1535671055316925,0.0721934363245964,0.0157274747660292,-0.0173600409179925,4783.0,4656.0,4723.0,4952.0,4029.0,4072.0,3078.0,31733333.33333333,30829936.090821613,32636730.57584505,19.36,7.33,8.198,4.067,0.0461,0.0859,0.857,386.716,53.773,0.01003,33300000.0
2022-10-08,0.0202950201928615,0.0037675986532121,-0.0499211773276329,0.0258384849876165,0.011595484062087,-0.0126756411045789,5024.0,5062.0,4948.0,5153.0,4807.0,4147.0,2814.0,29233333.33333333,24204958.097622387,34261708.56904428,19.26,7.101,8.25,,0.0456,0.0629,0.848,363.774,45.804,0.00638,30400000.0
2022-10-09,-0.026945462450385,-0.1157835721969604,0.2375201284885406,0.0993377491831779,-0.0488410247780909,-0.0628679096698761,1990.0,1577.0,2382.0,2257.0,1292.0,1074.0,862.0,20750000.0,19436410.008158304,22063589.991841696,18.89,7.615,8.174,3.429,0.0346,0.0573,0.918,368.689,33.361,0.00468,17900000.0
2022-10-10,,,,,,,,,,,,,,,,,18.45,7.664,8.733,4.075,0.025,0.0964,1.068,369.54,62.323,0.00576,21300000.0
2022-10-11,,,,,,,,,,,,,,,,,17.28,7.83,9.171,3.949,0.025,0.0946,1.138,391.335,43.655,0.00853,23600000.0
2022-10-12,,,,,,,,,,,,,,,,,17.33,7.795,9.194,4.166,0.025,0.0645,1.201,392.412,28.074,0.0057,18100000.0
2022-10-13,,,,,,,,,,,,,,,,,17.73,7.909,9.722,3.422,0.025,0.0665,0.971,391.09,33.223,0.00607,21600000.0
2022-10-14,,,,,,,,,,,,,,,,,18.31,8.218,10.586,7.837,0.025,0.0724,1.236,390.684,24.774,0.00642,18700000.0
2022-10-15,,,,,,,,,,,,,,,,,19.15,8.388,11.194,3.987,0.025,0.0458,0.917,390.821,23.691,0.00803,26000000.0
2022-10-16,,,,,,,,,,,,,,,,,19.83,8.36,10.33,3.368,0.025,0.0521,1.383,437.485,22.229,0.01161,20500000.0
2022-10-17,,,,,,,,,,,,,,,,,20.33,8.511,10.222,3.648,0.025,0.0586,1.455,442.362,26.299,0.0206,27100000.0
2022-10-18,,,,,,,,,,,,,,,,,19.54,8.346,6.699,3.999,0.025,0.083,1.692,443.164,38.997,0.0229,36000000.0
2022-10-19,,,,,,,,,,,,,,,,,18.66,8.255,6.409,3.484,0.025,0.0614,1.56,443.561,33.938,0.01717,38200000.0
2022-10-20,,,,,,,,,,,,,,,,,17.98,8.26,9.64,3.64,0.025,0.0628,1.437,430.841,32.235,0.0134,18400000.0
2022-10-21,,,,,,,,,,,,,,,,,18.16,8.316,10.037,4.199,0.025,0.0715,1.451,434.613,40.085,0.01611,19800000.0
2022-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-23,,,,,,,,,,,,,,,,,19.73,8.479,10.723,3.341,0.025,0.0454,0.761,417.724,24.38,0.01105,23300000.0
2022-10-24,0.0711610466241836,-0.027687881141901,0.6353135108947754,0.0824659764766693,0.0092507965144689,-0.0479680225253105,1429.0,1352.0,1364.0,1573.0,1146.0,828.0,403.0,18700000.0,17115750.861343667,20284249.138656333,19.41,8.379,9.802,3.683,0.025,0.0574,0.888,428.246,34.648,0.01251,17300000.0
2022-10-25,,,,,,,,,,,,,,,,,19.26,8.412,10.096,3.815,0.025,0.0649,1.292,428.619,53.178,0.01731,18000000.0
2022-10-26,0.0052615753374993,-0.011391251347959,0.1185395941138267,0.1061262637376785,0.0278858650980005,-0.0020980068948119,6659.0,6509.0,6617.0,6687.0,5260.0,2025.0,1065.0,16333333.333333334,15718366.523027465,16948300.143639207,18.89,8.17,8.714,3.739,0.025,0.0622,1.189,418.832,84.798,0.00689,15100000.0
2022-10-27,0.0059246988967061,0.0031629553996026,-0.0377529449760913,0.0518007576465606,0.0201294667308731,-0.00101432739757,7879.0,7929.0,7802.0,7895.0,7148.0,5315.0,2886.0,17150000.0,16408387.522578895,17891612.477421105,18.51,8.265,8.719,3.56,0.025,0.0632,1.064,430.864,90.2,0.01493,17000000.0
2022-10-28,0.0280402321368455,-0.0003616113390307,-0.0218150094151496,0.0281166322529315,0.009697483260801,0.0124432733282446,6916.0,6911.0,6378.0,6746.0,6533.0,6235.0,4315.0,15916666.666666666,15460033.86986916,16373299.46346417,18.36,8.108,8.147,3.209,0.025,0.0622,0.857,423.219,113.695,0.01324,16900000.0
2022-10-29,0.0357458069920539,-0.0029029136057943,0.4411764740943908,0.0338907465338707,0.0100249649430989,-0.0032058132346719,4664.0,4637.0,4370.0,4694.0,4333.0,4170.0,2894.0,17775000.0,16132464.257111382,19417535.74288862,18.0,7.852,8.101,3.36,0.025,0.0638,1.286,431.644,150.31,0.00924,16900000.0
2022-10-30,-0.008936651982367,0.0153078576549887,-0.1157109811902046,0.0501378066837787,0.0275656690538139,-0.004413872025907,8684.0,8954.0,8919.0,8761.0,8099.0,6952.0,4787.0,16350000.0,14757085.438574936,17942914.561425064,17.85,8.045,8.963,3.289,0.0439,0.0615,1.321,429.531,41.381,0.00365,14100000.0
2022-10-31,0.1783783733844757,-0.144827589392662,5.290697574615479,0.2496124058961868,-0.0353081986834231,-0.1354166716337204,1079.0,806.0,988.0,1417.0,484.0,471.0,277.0,16666666.666666666,15112886.70226444,18220446.63106889,18.2,8.165,9.658,3.503,0.025,0.0513,0.978,427.867,39.974,0.00455,14600000.0
2022-11-01,0.0353122577071189,0.0445171855390071,-0.2469135820865631,0.0785871222615242,0.0565202100748216,-0.0697896778583526,2919.0,3191.0,3128.0,3357.0,2726.0,2307.0,1641.0,18033333.33333333,16009897.66321404,20056769.003452625,18.61,8.403,11.116,3.475,0.025,0.0534,0.949,426.351,65.219,0.00397,17200000.0
2022-11-02,,,,,,,,,,,,,,,,,18.37,8.409,10.863,3.286,0.025,0.0532,1.077,430.627,52.167,0.002,17500000.0
2022-11-03,0.0170958209782838,0.0005217572906985,-0.0089381476864218,0.0309677422046661,0.0112627835704497,-0.0031223979312926,4789.0,4794.0,4657.0,4819.0,4506.0,4636.0,3645.0,17416666.666666668,15855692.127761208,18977641.20557213,18.16,8.464,11.055,3.747,0.025,0.0562,1.401,432.862,172.966,0.01445,15500000.0
2022-11-04,-0.038559004664421,0.0100652109831571,-0.0452748388051986,0.0451045110821723,0.0223937235063917,-0.0025710612535476,6983.0,7125.0,7582.0,7019.0,6510.0,6302.0,4318.0,17225000.0,16186708.615079563,18263291.38492044,18.0,8.619,11.5,4.343,0.025,0.0568,1.1,429.131,33.676,0.01756,16600000.0
2022-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-06,0.0735122486948967,-0.3212304711341858,3.996235847473145,0.4288747310638428,-0.1632422989600997,-0.0260223057121038,1310.0,673.0,1191.0,1380.0,269.0,177.0,101.0,18133333.33333333,17618069.086131524,18648597.58053514,17.06,8.601,11.695,3.901,0.025,0.0582,0.955,423.583,27.412,0.01893,17800000.0
2022-11-07,0.1653543263673782,-0.1911514401435852,-3.2846004962921143,0.4565883576869964,-0.0371523668051506,-0.0901213139295578,1050.0,713.0,901.0,1258.0,266.0,145.0,86.0,19333333.33333333,17590757.25815676,21075909.408509903,16.81,8.581,10.873,4.427,0.025,0.0602,1.282,421.911,58.074,0.01798,17900000.0
2022-11-08,0.0742534324526786,-0.3514882922172546,0.8222222328186035,0.508100152015686,-0.1842603811729738,-0.110091745853424,1067.0,512.0,1147.0,1331.0,167.0,164.0,32.0,18183333.33333333,17803219.081503116,18563447.58516355,17.31,8.587,12.439,4.515,0.025,0.0622,0.554,390.214,38.422,0.02635,18500000.0
2022-11-09,0.0390990749001503,-0.025712477043271,1.5081723928451538,0.0348446108400821,-0.0047659566695233,-0.0069895768538117,4049.0,3846.0,3797.0,4106.0,3587.0,3684.0,3154.0,17633333.333333332,17201935.398964405,18064731.26770226,17.65,8.494,11.549,4.67,0.025,0.0622,0.513,384.007,43.012,0.02058,17200000.0
2022-11-10,0.0285255126655101,-0.0034355178941041,0.1002313047647476,0.0149374241009354,0.0030954645007356,-0.0056304833851754,3797.0,3771.0,3627.0,3840.0,3660.0,3710.0,2812.0,17616666.666666668,17257333.333333336,17976000.0,18.12,8.492,11.291,4.571,0.025,0.0571,0.5,381.111,39.188,0.02814,17400000.0
2022-11-11,-0.0417539253830909,0.0074286102317273,-0.0316547602415084,0.0574433095753192,0.0248628541005805,-0.0026706841308623,7282.0,7391.0,7959.0,7321.0,6588.0,5273.0,3123.0,16366666.666666666,15554323.444185484,17179009.889147848,18.37,8.485,11.957,4.232,0.025,0.0604,0.521,391.121,36.504,0.02125,17000000.0
2022-11-12,0.0620426349341869,-0.2156862765550613,1.4036458730697632,0.138872742652893,-0.1167914887236038,-0.0470514446496963,1519.0,980.0,1474.0,1669.0,741.0,579.0,402.0,17600000.0,15547451.665205743,19652548.334794253,19.31,8.161,9.558,3.157,0.025,0.0459,0.52,399.703,43.004,0.0101,15200000.0
2022-11-13,-0.0086774975061416,0.0014588859630748,-0.0104781864210963,0.0366556830704212,0.0138392820876648,-0.00449557043612,7529.0,7551.0,7730.0,7597.0,7017.0,6298.0,4539.0,20566666.666666668,20256075.54566601,20877257.787667327,19.59,8.41,10.529,4.24,0.025,0.0792,0.832,391.291,113.59,0.02201,20200000.0
2022-11-14,0.0252586919814348,0.0051045818254351,-0.2404692023992538,0.0200909785926342,0.0104436714468546,0.0009394375956617,7991.0,8073.0,7583.0,7976.0,7755.0,6991.0,5535.0,20183333.33333333,19458015.625168297,20908651.041498367,17.73,8.102,9.218,4.445,0.025,0.0704,0.819,398.874,81.253,0.01899,18600000.0
2022-11-15,0.0212213080376386,-0.2897574007511139,0.4875283539295196,0.2683513760566711,-0.1562191384186492,-0.1039325818419456,957.0,527.0,1130.0,1179.0,304.0,321.0,185.0,20416666.666666668,19775700.38223528,21057632.95109805,16.33,8.133,9.439,3.711,0.025,0.0678,0.93,439.168,38.107,0.02844,19600000.0
2022-11-16,0.0512154810130596,-0.1930599361658096,0.6247447729110718,0.2770843803882599,-0.0699102670965502,-0.0815930068492889,1891.0,1279.0,2010.0,2227.0,724.0,675.0,376.0,19616666.666666668,19268188.1961058,19965145.13722754,16.12,8.395,11.841,4.241,0.025,0.0637,0.746,421.021,28.912,0.02843,19600000.0
2022-11-17,0.0116773461923003,0.0039441925473511,-0.0643735602498054,0.0665415897965431,0.02559383264872,0.0007689122576266,8460.0,8527.0,8252.0,8447.0,7463.0,6012.0,4438.0,19700000.0,19338593.85727412,20061406.14272588,15.75,8.447,12.18,4.184,0.025,0.067,0.727,422.878,43.31,0.03141,19800000.0
2022-11-18,-0.0317141711711883,0.0032677797134965,-0.0158218741416931,0.0593475550413131,0.0227406563121229,-0.0032085562124848,8388.0,8443.0,8995.0,8442.0,7497.0,5881.0,3404.0,17866666.666666668,16987696.562257852,18745636.771075483,15.84,8.24,10.534,4.245,0.025,0.0634,0.552,405.138,32.92,0.02274,18700000.0
2022-11-19,-0.0021309845615178,-0.0037686622235924,0.0290113817900419,0.0534947887063026,0.0160957895769947,-0.0070972829125821,6925.0,6873.0,7054.0,7024.0,6175.0,5217.0,3394.0,14833333.333333334,13463512.842255114,16203153.824411554,16.35,7.594,9.14,2.358,0.025,0.0447,0.654,389.768,33.91,0.00494,14300000.0
2022-11-20,0.0321361050009727,-0.2406657636165619,0.5570595860481262,0.1420838981866836,-0.1365951575535888,-0.085846871137619,1379.0,844.0,1536.0,1638.0,634.0,526.0,340.0,13066666.666666666,11997113.904475331,14136219.428858,16.28,7.719,9.46,2.798,0.025,0.0467,0.599,392.956,30.336,0.00625,14300000.0
2022-11-21,0.2596006095409393,0.3721789121627807,2.69779896736145,0.2971295714378357,0.3442067195473011,-0.2330827116966247,765.0,1672.0,723.0,1230.0,906.0,556.0,120.0,12816666.666666666,12103814.430146985,13529518.903186347,16.79,7.715,8.636,1.696,0.025,0.0432,0.937,362.92,30.416,0.00591,12700000.0
2022-11-22,0.0139909889549016,0.0008737694588489,-0.0161498710513114,0.0616002455353736,0.0218980655857424,0.0014012143947184,8576.0,8591.0,8316.0,8552.0,7594.0,5757.0,3370.0,13383333.333333334,12405404.410671888,14361262.25599478,17.03,7.789,9.525,1.802,0.025,0.0391,1.036,357.977,21.41,0.0047,12300000.0
2022-11-23,-0.0635549053549766,0.0179322566837072,-0.0573221370577812,0.0333358310163021,0.0234191981986172,-0.0064949607476592,6654.0,6897.0,7656.0,6741.0,6452.0,6168.0,4530.0,13566666.666666666,13179046.6924078,13954286.640925532,16.74,7.722,9.58,2.446,0.025,,0.969,368.064,35.107,0.00737,13800000.0
2022-11-24,0.0183870960026979,-0.0168361384421587,0.1605723351240158,-0.0257680863142013,-0.0200674359672453,-0.0172386020421981,3050.0,2949.0,3043.0,3157.0,3105.0,3046.0,2580.0,14450000.0,13385146.83328326,15514853.16671674,16.69,7.827,9.897,2.621,0.025,0.0428,1.019,360.653,25.475,0.01076,13600000.0
2022-11-25,-0.0113657191395759,0.0018878610571846,-0.0115008624270558,0.0098953377455472,0.0047531968255594,-0.0099250935018062,5287.0,5307.0,5517.0,5393.0,5203.0,5304.0,4526.0,18966666.666666668,15525515.903073508,22407817.430259828,16.64,8.009,10.838,2.692,0.025,0.0495,0.939,364.91,33.017,0.01246,15100000.0
2022-11-26,,,,,,,,,,,,,,,,,17.18,8.409,13.219,3.816,0.025,0.046,0.671,418.54,13.233,0.01939,25300000.0
2022-11-27,-0.0054940106347203,-0.0084049310535192,0.0540735386312007,0.0834693908691406,0.022788276669967,-0.011172161437571,5399.0,5309.0,5582.0,5521.0,4491.0,1920.0,847.0,22400000.0,20641816.99852756,24158183.001472447,16.89,8.35,12.079,3.753,0.025,0.0473,0.567,412.888,16.856,0.01127,21700000.0
2022-11-28,0.0219586882740259,-0.0007547169807367,0.0494641400873661,0.0353861190378665,0.0119496067644858,0.007216103374958,7956.0,7944.0,7505.0,7842.0,7401.0,6204.0,4617.0,25233333.33333333,24748808.36550975,25717858.30115692,16.91,8.344,10.487,3.895,0.025,0.0584,0.563,420.247,25.543,0.00974,24800000.0
2022-11-29,0.0082116285338997,-0.0081623652949929,0.1013143509626388,0.0961175113916397,0.02697758697966,-0.0003827855980489,9140.0,8992.0,8998.0,9147.0,7415.0,5285.0,3114.0,24966666.666666668,23365000.31217485,26568333.021158487,17.23,8.273,10.111,3.692,0.025,0.0569,0.532,423.369,20.144,0.00876,26700000.0
2022-11-30,-0.0375650152564048,0.0020715000573545,-0.0093469219282269,0.0667235702276229,0.0244019656772264,-0.0018046922050416,7467.0,7498.0,8079.0,7494.0,6560.0,5200.0,3603.0,18216666.666666668,15849245.922950463,20584087.41038287,14.54,7.832,10.144,4.886,0.025,0.141,1.029,433.477,159.312,0.00849,22400000.0
2022-12-01,0.0193260312080383,0.0050802682526409,-0.1529363840818405,0.0344394855201244,0.0154458330778983,0.0026622978039085,7344.0,7419.0,7028.0,7305.0,6925.0,5071.0,3046.0,13983333.333333334,13425698.88517058,14540967.781496087,11.41,7.716,11.194,3.858,0.025,0.1539,1.402,458.98,148.984,0.00568,15000000.0
2022-12-02,,,,,,,,,,,,,,,,,9.97,7.712,11.57,2.905,0.025,0.0844,1.434,453.65,72.706,0.0036,12400000.0
2022-12-03,0.0044619576074182,-0.0019433012930676,0.0273928456008434,0.0556160062551498,0.0180214235519545,0.0056218449026346,8765.0,8731.0,8590.0,8667.0,7811.0,6827.0,5032.0,11450000.0,11147414.254576769,11752585.745423231,9.74,7.693,11.432,2.321,0.0296,0.0689,1.096,460.973,44.078,0.00332,11400000.0
2022-12-04,0.0017364028608426,-0.0002818330540321,0.0026452227029949,0.0571615919470787,0.0196453021996311,-0.0038731405511498,8873.0,8868.0,8911.0,8942.0,7909.0,6066.0,4129.0,12200000.0,11979409.277922517,12420590.722077483,9.31,7.718,11.963,2.301,0.0262,0.0917,1.559,492.879,62.521,0.00429,12000000.0
2022-12-05,-0.0797158628702163,-0.030701084062457,0.0682559087872505,0.0930072367191314,0.0104308635172928,-0.0180442370474338,3374.0,3173.0,4104.0,3498.0,2633.0,2320.0,1533.0,11916666.666666666,11446221.298484083,12387112.034849249,9.16,7.662,12.177,2.668,0.025,0.0908,2.043,457.367,74.072,0.00313,11800000.0
