date,weather,max_temperature,min_temperature,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density,GMT_0000_PAR,GMT_0300_PAR,GMT_0600_PAR,GMT_0900_PAR,GMT_1200_PAR,GMT_1500_PAR,GMT_1800_PAR,GMT_2100_PAR,DAPAR,PDVI,MPAR,APAR,PPDI,PAI,wind_power_num,strong_wind,wind_north,weather_heavy_rain,temperature_high,weather_weight,weather_temp_index,NP_ratio,temp_oxygen_index,eutrophication_index,water_quality_index,nutrient_pollution_index,temp_ph_interaction,NH_TN_ratio,oxygen_saturation_index,nutrient_limitation,light_turbidity_index
2022-12-31,雾,8,-2,3.94,7.952,12.598,2.458,0.025,0.0265,0.809,432.056,28.98,0.00897,5419145.0,42.183876037597656,204.32847595214844,172.68125915527344,0.0,0.0,0.0,0.0,0.0,419.19361114501953,204328475.95214844,22.70316399468316,0.0,0.25,-0.9999999976144676,0.0,0,1,0,0,0.0,0.0,30.528301886792455,49.636120000000005,1.0978333333333334,143.59439999999998,0.0006625,31.33088,0.030902348578491966,0.957656836011847,0.0265,0.0333555703802535
2023-01-01,雾-小雨,6,4,4.49,7.976,12.505,2.619,0.025,0.0194,1.031,440.27,26.66,0.01237,5491086.0,16.205780029296875,77.8382797241211,23.542972564697266,0.0019102972000837,0.0,0.0,0.0,0.0,117.58894261531532,77838279.7241211,8.648485491880113,0.0,0.375,-0.9999999914957992,2.0,0,0,0,0,0.0,0.0,53.14432989690721,56.147450000000006,1.2231333333333334,145.1378,0.000485,35.81224,0.024248302618816685,0.9645814972052986,0.0194,0.036153289949385395
2023-01-02,霾-多云,8,5,,,,,,,,,,,,4.287999629974365,20.458559036254883,60.33550262451172,0.0406636372208595,0.0,0.0,0.0,0.0,85.12272492796183,60335502.62451172,6.699426554143429,0.0,0.25,-0.999999988252256,0.0,0,1,0,0,0.7,0.0,,,,,,,,,,
2023-01-03,晴-霾,9,0,4.57,7.979,12.659,2.476,0.025,0.0082,0.909,441.671,26.09,0.01159,5798272.0,54.81805038452149,237.9744567871093,218.5690460205078,0.5043718218803406,0.0,0.0,0.0,0.0,511.865925014019,237974456.7871093,26.38556499613656,0.0,0.25,-0.9999999980463634,0.0,0,1,0,0,1.0,0.0,110.85365853658536,57.85163000000001,1.1310666666666667,145.331,0.00020500000000000002,36.46403,0.027502750275027504,0.9785291900590672,0.0082,0.0369139904023625
2023-01-04,晴,9,-1,5.3,7.972,12.358,2.862,0.025,0.0153,0.955,435.285,22.04,0.01178,5813323.0,63.16184997558594,251.2895355224609,192.66909790039065,0.6040946245193481,0.0,0.0,0.0,0.0,507.7245780229569,251289535.5224609,27.853937877549065,0.0,0.25,-0.9999999980304284,1.0,0,0,0,0,1.0,0.0,62.41830065359477,65.4974,1.2774333333333334,141.7931,0.00038250000000000003,42.2516,0.026178010471204192,0.9737822309145956,0.0153,0.043402777777777776
2023-01-05,雾,12,5,5.43,7.971,12.49,2.75,0.0606,0.0206,1.054,444.213,30.42,0.01261,6071578.0,36.72234344482422,174.41622924804688,103.19354248046876,0.4275503754615783,0.0,0.0,0.0,0.0,314.7596655488014,174416229.24804688,19.33207543028725,0.0,0.25,-0.9999999968229728,1.0,0,0,0,0,0.0,0.0,51.16504854368932,67.8207,1.2748666666666668,147.8232,0.00124836,43.28253,0.05749525616698292,0.9875338764185765,0.0206,0.031826861871419476
2023-01-06,雾-霾,15,4,6.2,8.038,12.44,2.824,0.0783,0.0075,1.308,456.459,24.24,0.02192,5951084.0,46.59496688842773,216.2877655029297,191.2177734375,1.1018080711364746,0.0,0.0,0.0,0.0,455.2023138999939,216287765.5029297,23.909550825754803,0.0,0.25,-0.9999999978031746,1.0,0,0,0,0,0.0,0.0,174.4,77.128,1.3798333333333332,149.04510000000002,0.00058725,49.83560000000001,0.059862385321100914,1.003446377064475,0.0075,0.03961965134706815
2023-01-07,雾-霾,14,2,6.66,7.947,12.231,2.944,0.0866,0.0253,0.932,444.228,11.62,0.0117,4668726.0,46.46223831176758,215.17079162597656,170.6353759765625,1.1522836685180664,0.0,0.0,0.0,0.0,433.4206895828247,215170791.62597656,23.779834217495388,0.0,0.25,-0.9999999976927728,1.0,0,0,0,0,0.0,0.0,36.837944664031625,81.45846,1.3004333333333333,140.3005,0.00219098,52.92702,0.09291845493562231,0.9983344510884586,0.0253,0.0792393026941363
2023-01-08,雾-霾,15,2,6.95,7.958,12.047,2.764,0.0435,0.023,1.222,436.303,16.6,0.01186,4916543.0,57.87117385864258,242.5575714111328,223.130599975586,2.3569564819335938,0.0,0.0,0.0,0.0,525.9163017272949,242557571.4111328,26.68895721435547,0.0,0.25,-0.9999999980985568,1.0,0,0,0,0,0.0,0.0,53.130434782608695,83.72665,1.3363333333333332,139.9183,0.0010004999999999999,55.3081,0.03559738134206219,0.9906382049204908,0.023,0.056818181818181816
2023-01-09,雾,18,2,7.53,8.044,11.997,2.791,0.0294,0.0262,1.3,443.198,20.98,0.01916,6141367.0,59.39796447753906,245.190658569336,172.42417907714844,1.6634554862976074,0.0,0.0,0.0,0.0,478.676257610321,245190658.569336,27.0585781203376,0.0,0.25,-0.9999999979109052,1.0,0,1,0,0,0.0,0.0,49.61832061068702,90.33741,1.3724,143.7646,0.00077028,60.57132000000001,0.022615384615384614,1.001173829561035,0.0262,0.04549590536851683
2023-01-10,晴,10,4,7.76,8.007,12.015,3.305,0.025,0.0494,1.267,438.444,51.47,0.01499,7342850.0,44.972267150878906,205.047592163086,224.91842651367188,3.250929355621338,0.0,0.0,0.0,0.0,478.18921518325806,224918426.51367188,24.62972190645005,0.0,0.25,-0.9999999979087776,1.0,0,0,0,0,1.0,0.0,25.647773279352226,93.2364,1.5404666666666664,154.5233,0.001235,62.134319999999995,0.019731649565903713,1.0085156205195298,0.0494,0.01905850962454736
2023-01-11,雾-晴,13,5,7.79,7.969,11.672,2.837,0.025,0.0371,1.013,438.77,46.23,0.00906,6089384.0,66.9636001586914,256.0341186523437,198.3066864013672,2.6937479972839355,0.0,0.0,0.0,0.0,523.9981532096863,256034118.6523437,28.148930072784424,0.0,0.375,-0.9999999980915965,1.0,0,0,0,0,1.0,0.0,27.304582210242586,90.92488,1.2957,152.5137,0.0009275,62.07851,0.0246791707798618,0.9804657152588266,0.0371,0.021172983273343216
2023-01-12,雾-霾,17,9,8.2,7.965,11.515,4.081,0.025,0.0401,0.824,429.916,52.39,0.00503,6451336.0,43.809024810791016,197.88282775878903,126.3811492919922,1.8310281038284304,0.0,0.0,0.0,0.0,369.9040299654007,197882827.75878903,21.783533294995625,0.0,0.25,-0.999999997296596,1.0,0,0,0,0,0.0,0.0,20.54862842892768,94.423,1.6483666666666668,152.32029999999997,0.0010025,65.31299999999999,0.030339805825242722,0.977286159909116,0.0401,0.018730099269526127
2023-01-13,阴,16,13,9.33,8.015,11.413,2.215,0.0319,0.0353,0.96,433.77,36.18,0.0093,5530288.0,12.15572452545166,54.2630615234375,18.53610610961914,0.2931607961654663,0.0,0.0,0.0,0.0,85.24805295467377,54263061.5234375,5.99665563636356,0.0,0.375,-0.999999988269527,0.0,0,1,0,0,0.0,0.0,27.195467422096318,106.48329,1.0700999999999998,147.0075,0.0011260699999999998,74.77995,0.033229166666666664,0.9961517502286685,0.0353,0.02689618074233459
2023-01-14,阴-雨,14,1,9.79,8.002,11.252,2.085,0.04,0.0314,0.973,431.124,27.92,0.01111,5190348.0,4.892861366271973,21.676698684692383,17.208728790283203,0.3016764223575592,0.0,0.0,0.0,0.0,44.07996526360512,21676698.684692383,2.375002473592758,0.0,0.25,-0.9999999773139572,1.0,0,0,0,0,0.0,0.0,30.987261146496817,110.15708,1.0298,142.9058,0.001256,78.33958,0.041109969167523124,0.9932155582796156,0.0314,0.03457814661134163
2023-01-15,雪-阴,1,-2,,,,4.715,0.025,0.0976,1.194,,,,,17.800107955932617,78.4626693725586,33.98031234741211,0.6604471802711487,0.0,0.0,0.0,0.0,130.90353685617447,78462669.3725586,8.644691354698605,0.0,0.375,-0.9999999923607872,2.0,0,1,0,0,0.0,0.0,12.233606557377048,,2.0021999999999998,,0.0024400000000000003,,0.020938023450586266,,0.0976,
2023-01-16,晴,2,-3,9.72,7.992,9.87,4.517,,0.0898,0.709,429.925,197.27,0.00599,11000000.0,65.30238342285156,253.27137756347656,199.8057556152344,4.516406536102295,0.0,0.0,0.0,0.0,522.8959231376648,253271377.56347656,27.63944122526381,0.0,0.25,-0.9999999980875736,1.0,0,0,0,0,1.0,0.0,7.895322939866369,95.93639999999999,1.7719333333333334,210.2831,,77.68224000000001,,0.8697402080601414,0.0898,0.005043627376809401
2023-01-17,阴-晴,6,1,4.69,8.006,12.166,2.864,,0.0456,0.918,424.375,101.6,0.00737,7696626.0,65.31698608398438,253.63912963867188,199.0583648681641,4.85418701171875,0.0,0.0,0.0,0.0,522.8686676025391,253639129.63867188,27.6427714029948,0.0,0.25,-0.999999998087474,1.0,0,0,0,0,1.0,0.0,20.13157894736842,57.05854000000001,1.2758666666666667,170.3543,,37.548140000000004,,0.9434067800544486,0.0456,0.009746588693957116
2023-01-18,晴,8,0,4.88,7.983,12.199,2.208,1.709,0.0339,0.913,413.178,70.91,0.00722,,54.62639999389648,229.9248504638672,185.93312072753903,4.705516338348389,0.0,0.0,0.0,0.0,475.1898875236511,229924850.4638672,25.024370458390976,0.0,0.25,-0.999999997895578,1.0,0,0,0,0,1.0,0.0,26.932153392330385,59.53112,1.0516333333333334,154.7123,0.0579351,38.95704,1.8718510405257394,0.9507154813558094,0.0339,0.013906271728549576
2023-01-19,雾-晴,9,-1,4.71,8.05,12.4,2.221,0.0492,0.0412,0.943,420.679,54.6,0.00832,5991909.0,54.865970611572266,229.7135162353516,207.5141143798828,6.056157112121582,0.0,0.0,0.0,0.0,498.1497583389282,229713516.2353516,24.850817680358887,0.0,0.25,-0.9999999979925716,1.0,0,0,0,0,1.0,0.0,22.888349514563107,58.404,1.0684,150.4587,0.00202704,37.9155,0.052173913043478265,0.9620598834831638,0.0412,0.017985611510791366
2023-01-20,晴-霾,9,3,5.0,8.08,12.378,2.213,0.0465,0.0346,0.924,416.077,47.66,0.01446,5427686.0,55.71200942993164,231.1570739746093,182.64404296875,5.345093250274658,0.0,0.0,0.0,0.0,474.8582196235657,231157073.9746093,25.09022008048164,0.0,0.25,-0.9999999978941084,1.0,0,0,0,0,1.0,0.0,26.70520231213873,61.89,1.0572000000000001,146.3111,0.0016089,40.4,0.05032467532467532,0.9677152091850544,0.0346,0.020550760378133994
2023-01-21,多云-晴,10,4,5.16,8.041,12.476,2.182,0.0708,0.0475,0.895,416.285,77.0,,7089538.0,69.54969024658203,259.9999694824219,203.56231689453125,6.671582221984863,0.0,0.0,0.0,0.0,539.78355884552,259999969.48242188,28.147598584493,0.0,0.375,-0.9999999981474056,2.0,0,0,0,0,1.0,0.0,18.842105263157894,64.37616000000001,1.0414999999999999,158.0978,0.003363,41.49156,0.07910614525139664,0.9794820072004105,0.0475,0.01282051282051282
2023-01-22,雾-多云,7,5,5.78,7.973,12.111,3.772,0.1696,0.0862,1.41,440.999,114.43,0.01413,8396376.0,28.02777862548828,117.05911254882812,18.84071159362793,0.6123453378677368,0.0,0.0,0.0,0.0,164.53994810581207,117059112.54882812,12.93852969010671,0.0,0.25,-0.9999999939224486,1.0,0,1,0,0,0.7,0.0,16.357308584686773,70.00158,1.7560666666666667,180.4636,0.01461952,46.08394,0.12028368794326241,0.9663383968880919,0.0862,0.00866325911808022
2023-01-23,多云-雨,7,2,5.82,7.996,11.977,3.139,0.1677,0.0578,1.467,448.171,81.31,0.01709,7367168.0,7.093315124511719,29.313257217407227,19.874698638916016,0.6811632513999939,0.0,0.0,0.0,0.0,56.96243423223496,29313257.217407227,3.1813437740008035,0.0,0.25,-0.9999999824445708,1.0,0,0,0,0,0.7,0.0,25.380622837370243,69.70614,1.5546,169.3741,0.009693059999999998,46.53672,0.11431492842535786,0.9566399537001223,0.0578,0.012149192078726764
2023-01-24,晴-多云,1,-3,5.53,7.994,12.049,3.076,0.0482,0.1812,1.712,449.89,172.98,0.01689,10400000.0,57.94063186645508,227.21188354492188,207.50831604003903,8.582674026489258,0.0,0.0,0.0,0.0,501.2435054779053,227211883.54492188,24.29213439093696,0.0,0.25,-0.9999999980049616,2.0,0,0,0,0,1.0,0.0,9.448123620309051,66.63097,1.6563999999999999,206.55719999999997,0.00873384,44.20682,0.028154205607476637,0.9551552792246426,0.1812,0.005747787101965744
2023-01-25,晴,0,-7,3.6,7.992,12.614,4.831,1.635,0.1487,1.404,436.603,186.93,0.01445,10400000.0,68.322998046875,256.23260498046875,212.59751892089844,8.941545486450195,0.0,0.0,0.0,0.0,546.0946674346924,256232604.98046875,27.476784388224285,0.0,0.375,-0.9999999981688156,2.0,0,0,0,0,1.0,0.0,9.441829186281103,45.4104,2.1279,208.1505,0.2431245,28.7712,1.1645299145299146,0.950196939543984,0.1487,0.005321130208056191
2023-01-26,雾-晴,7,-4,2.65,8.01,12.881,4.391,1.6779,0.1316,1.215,441.062,172.86,0.01577,9802793.0,70.81687927246094,259.0968933105469,224.9716033935547,10.666953086853027,0.0,0.0,0.0,0.0,565.5523290634155,259096893.31054688,27.60332669152153,0.0,0.375,-0.9999999982318172,1.0,0,0,0,0,1.0,0.0,9.232522796352585,34.13465,1.9125333333333334,203.86560000000003,0.22081163999999998,21.226499999999998,1.3809876543209876,0.9457702731944327,0.1316,0.005751754285056942
2023-01-27,多云-晴,4,-2,3.03,8.047,12.886,3.908,0.0443,0.0904,1.791,474.896,97.45,0.01932,7558495.0,70.35865783691406,259.33380126953125,224.7649383544922,11.015955924987791,0.0,0.0,0.0,0.0,565.4733533859253,259333801.26953125,27.590871704949272,0.0,0.25,-0.99999999823157,2.0,0,0,0,0,1.0,0.0,19.811946902654867,39.044579999999996,1.9298,183.8629,0.00400472,24.38241,0.024734785036292575,0.9559180927216049,0.0904,0.01015744032503809
2023-01-28,多云,7,-4,2.65,8.045,13.056,4.102,1.4515,0.0811,1.702,464.563,95.54,0.0173,7340533.0,89.659423828125,287.1426696777344,231.11924743652344,12.239819526672363,0.0,0.0,0.0,0.0,620.1611604690552,287142669.6777344,30.54476112789578,0.0,0.375,-0.999999998387516,1.0,0,0,0,0,0.7,0.0,20.98643649815043,34.5984,1.9617000000000002,179.9984,0.11771665,21.31925,0.8528202115158637,0.958619415171688,0.0811,0.010358400662937643
2023-01-29,晴-多云,11,-3,2.75,8.026,13.08,3.245,0.1567,0.0523,1.978,466.196,79.65,0.01021,6370773.0,80.31594848632812,275.6203308105469,246.18505859375,15.284696578979492,0.0,0.0,0.0,0.0,617.4060344696045,275620330.8105469,28.926181581285263,0.0,0.375,-0.9999999983803204,0.0,0,1,0,0,1.0,0.0,37.82026768642447,35.97,1.7584333333333333,174.1266,0.00819541,22.0715,0.07922143579373105,0.962989013198417,0.0523,0.01239925604463732
2023-01-30,晴,11,-2,3.35,8.161,13.213,3.294,0.1961,0.0583,2.377,526.319,34.86,0.03641,5947002.0,82.48767852783203,278.077880859375,224.2409210205078,12.239753723144531,0.0,0.0,0.0,0.0,597.0462341308594,278077880.859375,29.537569681803387,0.0,0.375,-0.9999999983250878,0.0,0,1,0,0,1.0,0.0,40.77186963979417,44.263549999999995,1.9097666666666668,174.28799999999998,0.01143263,27.33935,0.08249894825410181,0.9886626622685973,0.0583,0.027886224205242612
2023-01-31,雾-多云,13,1,3.86,8.239,13.258,2.813,0.03,0.0388,1.365,456.15,50.46,0.02212,6084527.0,93.15185546875,292.3122253417969,253.68283081054688,17.837848663330078,0.0,0.0,0.0,0.0,656.9847602844238,292312225.3417969,30.49715296427409,0.0,0.375,-0.9999999984778948,1.0,0,1,0,0,0.7,0.0,35.18041237113402,51.17587999999999,1.4056,159.5007,0.0011639999999999999,31.80254,0.021978021978021976,1.005678424650292,0.0388,0.0194325689856199
2023-02-01,晴,16,1,4.82,8.299,13.301,3.168,0.0966,0.0532,1.87,482.067,34.24,0.03126,6117216.0,69.04027557373047,254.98683166503903,202.89956665039065,11.172964096069336,0.0,0.0,0.0,0.0,538.0996379852295,254986831.66503903,27.090429729885525,0.0,0.375,-0.999999998141608,1.0,0,0,0,0,1.0,0.0,35.15037593984963,64.11082,1.697066666666667,160.8058,0.00513912,40.00118,0.05165775401069519,1.0349619207379093,0.0532,0.028376844494892167
2023-02-02,晴,4,3,5.3,8.418,13.501,3.553,0.0424,0.0964,2.059,478.932,111.16,0.04769,9454725.0,16.9494571685791,64.71754455566406,30.01615333557129,1.6830074787139893,0.0,0.0,0.0,0.0,113.36616253852844,64717544.55566406,7.0038374529944525,0.0,0.375,-0.9999999911790258,1.0,0,0,0,0,1.0,0.0,21.358921161825727,71.55529999999999,1.9028,190.66899999999998,0.00408736,44.615399999999994,0.020592520641087905,1.063848025536329,0.0964,0.00891583452211127
2023-02-03,多云-晴,7,3,,,,,,,,,,,,68.41714477539062,251.4771270751953,163.49024963378906,9.672038078308104,0.0,0.0,0.0,0.0,493.0565595626831,251477127.0751953,26.867232110765244,0.0,0.375,-0.9999999979718353,0.0,0,1,0,0,1.0,0.0,,,,,,,,,,
2023-02-04,雾-多云,8,1,,,,,,,,,,,,62.41275405883789,234.23489379882807,145.2699432373047,8.917628288269043,0.0,0.0,0.0,0.0,450.83521938323975,234234893.79882807,25.03525172339545,0.0,0.375,-0.9999999977818946,0.0,0,1,0,0,0.7,0.0,,,,,,,,,,
2023-02-05,多云-雾,8,5,,,,,,,,,,,,6.967570781707764,25.969322204589844,56.22369766235352,3.534614562988281,0.0,0.0,0.0,0.0,92.6952052116394,56223697.66235352,5.854342566596137,0.0,0.25,-0.9999999892119557,2.0,0,0,0,0,0.7,0.0,,,,,,,,,,
2023-02-06,雾-多云,9,7,,,,,,,,,,,,10.827298164367676,40.07133865356445,21.19410514831543,1.3731534481048584,0.0,0.0,0.0,0.0,73.46589541435242,40071338.65356445,4.299798356162177,0.0,0.375,-0.999999986388242,1.0,0,1,0,0,0.7,0.0,,,,,,,,,,
2023-02-07,雨-多云,11,8,,,,,,,,,,,,28.15163993835449,103.63085174560548,73.27958679199219,4.93792200088501,0.0,0.0,0.0,0.0,210.0000004768372,103630851.74560548,10.965881082746716,0.0,0.375,-0.9999999952380952,0.0,0,1,0,0,0.7,0.0,,,,,,,,,,
2023-02-08,雾,8,6,6.33,8.249,12.468,2.352,0.122,0.0293,1.404,438.034,39.2,0.01647,5992273.0,25.28843879699707,92.33472442626952,21.88587951660156,1.4996180534362793,0.0,0.0,0.0,0.0,141.00866079330444,92334724.42626952,10.092789596981472,0.0,0.375,-0.999999992908237,1.0,0,0,0,0,0.0,0.0,47.918088737201366,78.92244,1.2617666666666667,149.5649,0.0035746,52.216170000000005,0.0868945868945869,1.0090830682128598,0.0293,0.02487562189054726
2023-02-09,多云-雨,8,7,,,,,,,,,,,,7.647875785827637,27.66785430908203,34.08714294433594,2.401054859161377,0.0,0.0,0.0,0.0,71.80392789840698,34087142.94433594,3.5206764539082847,0.0,0.25,-0.9999999860731856,1.0,0,0,0,0,0.7,0.0,,,,,,,,,,
2023-02-10,多云,7,6,,,,,,,,,,,,31.80859375,114.57971954345705,22.47116470336914,1.6232893466949463,0.0,0.0,0.0,0.0,170.48276734352112,114579719.54345705,12.550714466306898,0.0,0.375,-0.9999999941343044,1.0,0,0,0,0,0.7,0.0,,,,,,,,,,
2023-02-11,雨-多云,8,6,,,,,,,,,,,,20.876251220703125,74.52507019042969,22.98109245300293,1.71500825881958,0.0,0.0,0.0,0.0,120.09742212295532,74525070.19042969,8.090006881290012,0.0,0.375,-0.9999999916734268,1.0,0,0,0,0,0.7,0.0,,,,,,,,,,
2023-02-12,多云,11,8,,,,,,,,,,,,8.179668426513672,28.95610237121582,105.80072021484376,8.229567527770996,0.0,0.0,0.0,0.0,151.16605854034424,105800720.21484376,10.846783532036676,0.0,0.25,-0.9999999933847584,1.0,0,0,0,0,0.7,0.0,,,,,,,,,,
2023-02-13,多云-雨,9,4,,,,,,,,,,,,17.283748626708984,60.85302734375,23.000816345214844,1.8186298608779907,0.0,0.0,0.0,0.0,102.95622217655182,60853027.34375,6.5593774980968895,0.0,0.375,-0.999999990287134,1.0,0,0,0,0,0.7,0.0,,,,,,,,,,
2023-02-14,多云-晴,7,2,,,,,,,,,,,,107.2382354736328,310.6402282714844,203.27490234375,16.793533325195312,0.0,0.0,0.0,0.0,637.9468994140625,310640228.2714844,32.6496327718099,0.0,0.375,-0.9999999984324714,1.0,0,0,0,0,1.0,0.0,,,,,,,,,,
2023-02-15,晴,9,1,6.75,8.187,11.52,4.252,0.0997,0.0804,2.63,497.231,37.4,0.0346,6797699.0,99.2341079711914,302.07208251953125,249.27487182617188,22.642831802368164,0.0,0.0,0.0,0.0,673.2238941192627,302072082.51953125,31.04769452412923,0.0,0.375,-0.99999999851461,1.0,0,0,0,0,1.0,0.0,32.711442786069654,77.75999999999999,2.3207999999999998,166.5854,0.00801588,55.262249999999995,0.03790874524714829,0.9424711528478431,0.0804,0.026041666666666668
2023-02-16,雾-晴,9,1,6.75,8.206,11.624,3.885,0.2466,0.089,2.762,554.765,42.67,0.02018,5745459.0,111.7098388671875,316.5557861328125,270.722412109375,28.631101608276367,0.0,0.0,0.0,0.0,727.6191387176514,316555786.1328125,31.99163161383735,0.0,0.375,-0.9999999986256546,1.0,0,1,0,0,1.0,0.0,31.03370786516854,78.462,2.2453333333333334,185.95929999999998,0.0219474,55.390499999999996,0.0892831281679942,0.9509795729777195,0.089,0.02289901534234028
2023-02-17,多云-霾,9,6,7.08,8.091,11.608,2.785,0.0835,0.0825,1.539,451.983,98.25,0.00848,7736021.0,62.01705551147461,213.5292205810547,155.8301544189453,13.832515716552734,0.0,0.0,0.0,0.0,445.20894622802734,213529220.5810547,22.18852276272244,0.0,0.375,-0.9999999977538636,2.0,0,0,0,0,0.7,0.0,18.654545454545453,82.18464,1.4688333333333334,177.3222,0.006888750000000001,57.284279999999995,0.05425601039636128,0.9577082958838633,0.0825,0.010075566750629723
2023-02-18,霾,18,9,7.46,8.255,11.677,3.928,0.0602,0.0543,1.972,475.575,45.33,0.03097,6926239.0,60.11836624145508,205.20713806152344,233.6177673339844,21.461679458618164,0.0,0.0,0.0,0.0,520.404951095581,233617767.3339844,23.572898652818463,0.0,0.25,-0.9999999980784195,1.0,0,0,0,0,0.0,0.0,36.316758747697975,87.11041999999999,1.9847666666666666,163.28099999999998,0.0032688599999999997,61.582300000000004,0.03052738336713996,0.9727443312073053,0.0543,0.021584286639326572
2023-02-19,雾,12,3,8.41,8.246,11.624,3.638,0.0957,0.049,1.949,489.103,39.32,0.02113,6214719.0,52.97987365722656,180.21153259277344,212.80438232421875,19.800689697265625,0.0,0.0,0.0,0.0,465.7964782714844,212804382.32421875,21.444854736328125,0.0,0.25,-0.9999999978531396,1.0,0,0,0,0,0.0,0.0,39.775510204081634,97.75784,1.8786666666666667,164.93269999999998,0.0046892999999999995,69.34886,0.04910210364289379,0.9917262644342225,0.049,0.0248015873015873
2023-02-20,雾-晴,12,1,8.46,8.267,11.511,3.668,0.1113,0.0599,2.246,516.154,38.19,0.02335,6278289.0,93.98837280273438,292.8498840332031,240.2423553466797,23.190513610839844,0.0,0.0,0.0,0.0,650.271125793457,292849884.0332031,29.96215226915148,0.0,0.375,-0.99999999846218,1.0,0,0,0,0,1.0,0.0,37.495826377295494,97.38306,1.9913,172.60229999999999,0.00666687,69.93882,0.049554764024933216,0.9833103228189745,0.0599,0.02551671344730799
2023-02-21,雾-多云,8,2,8.33,8.254,11.527,2.798,0.0464,0.1038,2.3,508.039,99.06,0.02092,8364879.0,76.90949249267578,253.3623962402344,260.2362670898437,27.77485466003418,0.0,0.0,0.0,0.0,618.2830104827881,260236267.0898437,25.8290458255344,0.0,0.25,-0.9999999983826175,1.0,0,0,0,0,0.7,0.0,22.15799614643545,96.01991,1.7339333333333335,194.5119,0.00481632,68.75582,0.02017391304347826,0.9814890512563111,0.1038,0.009994003597841295
2023-02-22,多云,7,4,8.0,8.215,11.46,4.328,0.0656,0.1092,2.107,502.169,103.88,0.02142,8373754.0,65.6035385131836,219.00067138671875,31.50897979736328,3.1189255714416504,0.0,0.0,0.0,0.0,319.2321152687073,219000671.38671875,23.9868606461419,0.0,0.25,-0.9999999968674832,1.0,0,0,0,0,0.7,0.0,19.294871794871796,91.68,2.1814,194.6672,0.007163520000000001,65.72,0.031134314190792597,0.9677547076885455,0.1092,0.009534706331045004
2023-02-23,多云,6,4,7.76,8.268,11.416,4.076,0.025,0.0781,1.904,489.595,77.74,0.03027,8618728.0,18.349082946777344,60.63261413574219,46.25726318359375,4.663988590240479,0.0,0.0,0.0,0.0,129.90294885635376,60632614.13574219,6.218736171722412,0.0,0.375,-0.9999999923019456,1.0,0,0,0,0,0.7,0.0,24.379001280409728,88.58816,2.0193666666666665,180.4549,0.0019525000000000002,64.15968000000001,0.013130252100840338,0.9582367310737371,0.0781,0.012700025400050802
2023-02-24,多云-霾,10,4,7.37,8.214,11.37,3.382,0.0675,0.07,1.626,461.54,74.12,0.02203,7651865.0,38.38119888305664,126.49340057373048,244.0538330078125,25.387874603271484,0.0,0.0,0.0,0.0,434.3163070678711,244053833.0078125,24.29621760050456,0.0,0.25,-0.9999999976975308,1.0,0,0,0,0,0.7,0.0,23.228571428571424,83.7969,1.6926666666666668,170.5742,0.004725000000000001,60.537180000000006,0.0415129151291513,0.9450121919250613,0.07,0.01331203407880724
2023-02-25,多云-晴,10,3,7.59,8.205,11.473,3.052,0.0996,0.0476,1.607,445.77,50.68,0.01874,6440955.0,87.76277160644531,280.4849853515625,268.27203369140625,29.903305053710938,0.0,0.0,0.0,0.0,666.423095703125,280484985.3515625,27.842408921983505,0.0,0.375,-0.9999999984994518,1.0,0,0,0,0,1.0,0.0,33.76050420168067,87.08007,1.5688666666666666,156.4645,0.00474096,62.27595,0.06197884256378344,0.9588984837058827,0.0476,0.01934984520123839
2023-02-26,晴,8,-2,7.53,8.194,11.67,3.787,0.0376,0.0942,1.647,449.772,99.2,0.01736,7953721.0,143.88836669921875,352.7568054199219,303.2644348144531,43.81100845336914,0.0,0.0,0.0,0.0,843.7206153869629,352756805.4199219,34.32731077406142,0.0,0.375,-0.9999999988147736,1.0,0,1,0,0,1.0,0.0,17.484076433121018,87.8751,1.8427333333333333,177.06980000000001,0.0035419200000000005,61.70082000000001,0.022829386763812996,0.9738850205032323,0.0942,0.00998003992015968
2023-02-27,晴,10,1,7.67,8.241,11.627,3.214,0.0421,0.0632,1.844,483.061,45.04,0.01732,5981361.0,114.95010375976562,323.6937561035156,272.7283935546875,31.5766658782959,0.0,0.0,0.0,0.0,742.9489192962646,323693756.1035156,32.45745446946886,0.0,0.375,-0.9999999986540123,2.0,0,0,0,0,1.0,0.0,29.177215189873415,89.17909,1.7070666666666667,165.4066,0.00266072,63.20847,0.022830802603036875,0.9737349231236313,0.0632,0.021720243266724587
2023-02-28,雾-霾,13,5,7.87,8.201,11.685,3.533,0.025,0.1003,1.355,435.667,105.98,0.01588,8343244.0,99.5616226196289,300.7779846191406,181.3998413085937,20.06214904785156,0.0,0.0,0.0,0.0,601.8015975952148,300777984.6191406,31.19064839680989,0.0,0.375,-0.9999999983383228,1.0,0,0,0,0,0.0,0.0,13.509471585244267,91.96095000000001,1.6627666666666665,175.55239999999998,0.0025075,64.54187,0.01845018450184502,0.9835365207615916,0.1003,0.009347541596560104
